"Valimissündmus";"Jaoskonna number";"KOV või linnaosa";"Valimisringkond";"Jaoskonnas saavad hääletada ka teise ringkonda kuuluvad valijad";"Jaoskond korraldab kodus hääletamist";"Ära näita jaoskonda kaardirakendusel";"Jaoskonna telefoninumber";"E-posti aadress";"Valimiskasti koju tellimise telefoninumber";"Asukoha nimetus";"address";"Ligipääsetavus on olemas";"Info ligipääsetavuse kohta";"Valimispäev või eelhääletamine";"Kellaajad";"Valimispäev või eelhääletamise päev"
"RK_2023";"81";"Põhja-Tallinna linnaosa";"Valimisringkond nr 1 – Tallinna Haabersti, Põhja-Tallinna ja Kristiine linnaosa";"true";"false";"false";"0037258887081";"Pohja.elukoht@tallinnlv.ee";"003726457057";"Põhja-Tallinna Valitsuse hooviala";"Kari tn 13, Põhja-Tallinna linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Parkla asub maja kõrval.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"8";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"true";"false";"false";"0037258887008";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Keskturu parkla";"Lastekodu tn 11b, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla asub maja kõrval.";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"8";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"true";"false";"false";"0037258887008";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Keskturu parkla";"Lastekodu tn 11b, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla asub maja kõrval.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"9";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887009";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Jakob Westholmi Gümnaasiumi algklasside maja";"Luise tn 38, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Piiratud sissepääs ratastooli ja lapsevankriga. Kõrge lävi, aste (h ˃ 25 mm). Ajutine kaldtee.,  Palun helistage jaoskonna telefoninumbril, Teid abistatakse., Parkla asub maja kõrval.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"9";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887009";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Jakob Westholmi Gümnaasiumi algklasside maja";"Luise tn 38, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Piiratud sissepääs ratastooli ja lapsevankriga. Kõrge lävi, aste (h ˃ 25 mm). Ajutine kaldtee.,  Palun helistage jaoskonna telefoninumbril, Teid abistatakse., Parkla asub maja kõrval.,";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"10";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"true";"false";"false";"0037258887010";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Tallinna Ülikool";"Narva mnt 25, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee ˃= 10%., Sissepääsul on aste, millele on paigutatud 25% kaldega metallplaat. Uksed avanevad raskelt, lävi 4 cm. Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Invaparkimine Mare õppehoone kõrval ~150 m kaugusel, ligipääs hoovist.";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"10";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"true";"false";"false";"0037258887010";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Tallinna Ülikool";"Narva mnt 25, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee ˃= 10%., Sissepääsul on aste, millele on paigutatud 25% kaldega metallplaat. Uksed avanevad raskelt, lävi 4 cm. Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Invaparkimine Mare õppehoone kõrval ~150 m kaugusel, ligipääs hoovist.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"11";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"true";"false";"0037258887011";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Raua Saun";"Raua tn 23, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee ˂= 5%., Parkimine tänaval.,";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"11";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"true";"false";"0037258887011";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Raua Saun";"Raua tn 23, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee ˂= 5%., Parkimine tänaval.,";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"12";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887012";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Kadrioru Saksa Gümnaasium";"Gonsiori tn 38, Kesklinna linnaosa, Tallinn, Harju maakond";"false";"";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"12";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887012";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Kadrioru Saksa Gümnaasium";"Gonsiori tn 38, Kesklinna linnaosa, Tallinn, Harju maakond";"false";"";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"13";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"true";"false";"false";"0037258887013";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Solaris Keskus";"Estonia pst 9, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Parkimine, sh 2 invaparkimiskohta maa-aluses parklas.";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"13";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"true";"false";"false";"0037258887013";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Solaris Keskus";"Estonia pst 9, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Parkimine, sh 2 invaparkimiskohta maa-aluses parklas.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"14";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887014";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Tallinna Südalinna Kool";"Liivalaia tn 23, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Alternatiivsissepääs liikumisabivahendiga. Olemas kaldtee. Kõrge lävi, aste (h ˃ 25 mm). Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Parkla asub maja kõrval.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"14";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887014";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Tallinna Südalinna Kool";"Liivalaia tn 23, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Alternatiivsissepääs liikumisabivahendiga. Olemas kaldtee. Kõrge lävi, aste (h ˃ 25 mm). Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Parkla asub maja kõrval.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"15";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"true";"false";"0037258887015";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Tallinna Ühisgümnaasium";"Pärnu mnt 71, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Alternatiivsissepääs ja lift liikumisabivahendiga liikumiseks. Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Parkla asub maja hoovis.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"15";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"true";"false";"0037258887015";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Tallinna Ühisgümnaasium";"Pärnu mnt 71, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Alternatiivsissepääs ja lift liikumisabivahendiga liikumiseks. Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Parkla asub maja hoovis.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"16";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887016";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Tallinna Tehnikakõrgkool";"Pärnu mnt 62/1, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee ˃= 10%. Välisukse ühepoolelaius on 67 cm. Laiemate ratastoolidele tuleb avada mõlemad uksed.  Palun helistage jaoskonna telefoninumbril, Teid abistatakse., Erilahendused pimedale ja vaegnägijale – kontrastsus., Invaparkimiskoht asub maja kõrval.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"16";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887016";"Kesklinn.elukoht@tallinnlv.ee";"003726457855";"Tallinna Tehnikakõrgkool";"Pärnu mnt 62/1, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee ˃= 10%. Välisukse ühepoolelaius on 67 cm. Laiemate ratastoolidele tuleb avada mõlemad uksed.  Palun helistage jaoskonna telefoninumbril, Teid abistatakse., Erilahendused pimedale ja vaegnägijale – kontrastsus., Invaparkimiskoht asub maja kõrval.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"17";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"true";"false";"true";"0037258887017";"val@tallinnlv.ee";"003726404497";"Tallinna Linnavalitsuse hoone";"Vabaduse väljak 7, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Ligipääsetavus on olemas - Valimisjaoskond nr 17 teenindab valijaid ainult nende asukohas. Vabaduse väljak 7 valimisjaoskonda ei asu. Lähim jaoskond asub Solarise keskuses Estonia pst 9.";"E";"09:00 - 20:00";"2023-02-27 - 2023-03-02"
"RK_2023";"17";"Kesklinna linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"true";"false";"true";"0037258887017";"val@tallinnlv.ee";"003726404497";"Tallinna Linnavalitsuse hoone";"Vabaduse väljak 7, Kesklinna linnaosa, Tallinn, Harju maakond";"true";"Valimisjaoskond nr 17 teenindab valijaid ainult nende asukohas. Vabaduse väljak 7 valimisjaoskonda ei asu. Lähim jaoskond asub Solarise keskuses Estonia pst 9.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"25";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"true";"false";"0037258887025";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Tallinna Teeninduskool";"Majaka tn 2, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee. Palun helistage jaoskonna telefoninumbril, Teid abistatakse., Parkla, sh invaparkimiskoht asub maja hoovis (Lasnamäe tn paremale).";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"25";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"true";"false";"0037258887025";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Tallinna Teeninduskool";"Majaka tn 2, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee. Palun helistage jaoskonna telefoninumbril, Teid abistatakse., Parkla, sh invaparkimiskoht asub maja hoovis (Lasnamäe tn paremale).";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"26";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887026";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Lasnamäe Spordikompleks";"Pae tn 1, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee ˃= 10%., Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Parkimine tänaval.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"26";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887026";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Lasnamäe Spordikompleks";"Pae tn 1, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee ˃= 10%., Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Parkimine tänaval.,";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"27";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887027";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Lasnamäe Linnaosa Valitsuse hoone";"Pallasti tn 54, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga., Erilahendused vaegkuuljatele – silmusvõimendi infolauas ja suures saalis., Parkla, sh invaparkimiskoht asub maja kõrval.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"27";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887027";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Lasnamäe Linnaosa Valitsuse hoone";"Pallasti tn 54, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga., Erilahendused vaegkuuljatele – silmusvõimendi infolauas ja suures saalis., Parkla, sh invaparkimiskoht asub maja kõrval.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"28";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887028";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Lasnamäe Gümnaasium";"Pae tn 82, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Alternatiivsissepääs liikumisabivahendiga - lift. Palun helistage jaoskonna telefoninumbril, Teid abistatakse.  Parkla, sh invaparkimiskoht asub maja kõrval.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"28";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887028";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Lasnamäe Gümnaasium";"Pae tn 82, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Alternatiivsissepääs liikumisabivahendiga - lift. Palun helistage jaoskonna telefoninumbril, Teid abistatakse.  Parkla, sh invaparkimiskoht asub maja kõrval.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"29";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"true";"false";"false";"0037258887029";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Circle K Võidujooksu ala";"Võidujooksu tn 10, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla, sh invaparkimiskoht asub maja kõrval.";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"29";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"true";"false";"false";"0037258887029";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Circle K Võidujooksu ala";"Võidujooksu tn 10, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla, sh invaparkimiskoht asub maja kõrval.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"30";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"true";"false";"false";"0037258887030";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Smuuli Maxima XX parkla";"J. Smuuli tee 9, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla, sh invaparkimiskoht asub maja kõrval.";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"30";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"true";"false";"false";"0037258887030";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Smuuli Maxima XX parkla";"J. Smuuli tee 9, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla, sh invaparkimiskoht asub maja kõrval.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"31";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887031";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Kultuurikeskus Lindakivi";"J. Koorti tn 22, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga., Parkimine tänaval.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"31";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"false";"false";"0037258887031";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Kultuurikeskus Lindakivi";"J. Koorti tn 22, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga., Parkimine tänaval.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"32";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"true";"false";"0037258887032";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Tallinna Laagna Gümnaasium";"Vikerlase tn 16, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee on maja taga varuväljapääsu juures. Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Parkimine tänaval.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"32";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"true";"false";"0037258887032";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Tallinna Laagna Gümnaasium";"Vikerlase tn 16, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee on maja taga varuväljapääsu juures. Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Parkimine tänaval.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"33";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"true";"false";"0037258887033";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Tallinna Täiskasvanute Gümnaasium";"Martsa tn 2, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee. Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Parkla asub maja kõrval.,";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"33";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"true";"false";"0037258887033";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Tallinna Täiskasvanute Gümnaasium";"Martsa tn 2, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee. Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Parkla asub maja kõrval.";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
"RK_2023";"34";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"true";"false";"false";"0037258887034";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Lasnamäe Centrum";"Mustakivi tee 13, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla, sh invaparkimiskoht asub maja kõrval.";"E";"12:00 - 20:00";"2023-02-27 - 2023-03-04"
"RK_2023";"34";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"true";"false";"false";"0037258887034";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Lasnamäe Centrum";"Mustakivi tee 13, Lasnamäe linnaosa, Tallinn, Harju maakond";"true";"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla, sh invaparkimiskoht asub maja kõrval.";"V";"09:00 - 20:00";"2023-03-05 - 2023-03-05"
"RK_2023";"35";"Lasnamäe linnaosa";"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa";"false";"true";"false";"0037258887035";"Lasnamae.elukoht@tallinnlv.ee";"003726457732";"Tallinna Mahtra Põhikool";"Mahtra tn 60, Lasnamäe linnaosa, Tallinn, Harju maakond";"false";"";"E";"12:00 - 20:00";"2023-03-03 - 2023-03-04"
